StartID,EndID,Rel_Position
C292,C245,northwestern
C292,C246,western
C292,C247,northwestern
C292,C248,western
C292,C249,western
C292,C250,western
C292,C251,western
C292,C252,western
C292,C253,northwestern
C292,C254,northwestern
C292,C255,western
C292,C256,northwestern
C292,C257,northwestern
C292,C258,northwestern
C292,C259,northwestern
C292,C260,northern
C292,C261,northern
C292,C262,northern
C292,C263,northern
C292,C264,northwestern
C292,C265,northwestern
C292,C266,northern
C292,C267,southeastern
C292,C268,southeastern
C292,C269,southeastern
C292,C270,southeastern
C292,C271,eastern
C292,C272,eastern
C292,C273,eastern
C292,C274,eastern
C292,C275,southeastern
C292,C276,southeastern
C292,C277,northwestern
C292,C278,northern
C292,C279,northeastern
C292,C280,northeastern
C292,C281,northern
C292,C282,northeastern
C292,C283,northeastern
C292,C284,eastern
C292,C285,northern
C292,C286,northern
C292,C287,northern
C292,C288,northwestern
C292,C289,eastern
C292,C290,northwestern
C292,C291,eastern
C292,C293,northern
C292,C294,northern
C292,C295,northern
C292,C296,northern
C292,C297,northern
C292,C298,northern
C292,C299,northern
C292,C300,northern
C292,C301,northwestern
C292,C302,northern
C292,C303,northern
C292,C304,southeastern
C292,C305,southern
C292,C306,southern
C292,C307,southwestern
C292,C308,western
C292,C309,western
C292,C310,southern
C292,C311,southwestern
C292,C312,southwestern
C292,C313,southern
C293,C258,western
C293,C259,southwestern
C293,C260,southwestern
C293,C261,southwestern
C293,C262,western
C293,C263,southwestern
C293,C264,western
C293,C265,southwestern
C293,C266,southern
C293,C277,southern
C293,C278,southern
C293,C279,southeastern
C293,C280,southeastern
C293,C281,southern
C293,C282,southeastern
C293,C283,southeastern
C293,C284,southern
C293,C285,southeastern
C293,C286,southern
C293,C287,southern
C293,C288,southern
C293,C289,southeastern
C293,C290,southern
C293,C291,southeastern
C293,C292,southern
C293,C294,northwestern
C293,C295,northern
C293,C296,northwestern
C293,C297,northwestern
C293,C298,northeastern
C293,C299,northeastern
C293,C300,eastern
C293,C301,northwestern
C293,C302,northwestern
C293,C303,northwestern
C294,C258,southern
C294,C259,southern
C294,C260,southern
C294,C261,southern
C294,C262,southern
C294,C263,southern
C294,C264,southwestern
C294,C265,southern
C294,C266,southeastern
C294,C277,southern
C294,C278,southern
C294,C279,southeastern
C294,C280,southeastern
C294,C281,southern
C294,C282,southeastern
C294,C283,southeastern
C294,C284,southeastern
C294,C285,southeastern
C294,C286,southern
C294,C287,southeastern
C294,C288,southern
C294,C289,southeastern
C294,C290,southern
C294,C291,southeastern
C294,C292,southern
C294,C293,southeastern
C294,C295,southeastern
C294,C296,southern
C294,C297,southern
C294,C298,southeastern
C294,C299,eastern
C294,C300,southeastern
C294,C301,southwestern
C294,C302,northern
C294,C303,northwestern
C295,C258,southwestern
C295,C259,southwestern
C295,C260,southern
C295,C261,southwestern
C295,C262,southwestern
C295,C263,southern
C295,C264,southwestern
C295,C265,southwestern
C295,C266,southern
C295,C277,southern
C295,C278,southern
C295,C279,southeastern
C295,C280,southeastern
C295,C281,southern
C295,C282,southeastern
C295,C283,southeastern
C295,C284,southern
C295,C285,southeastern
C295,C286,southern
C295,C287,southern
C295,C288,southern
C295,C289,southeastern
C295,C290,southern
C295,C291,southeastern
C295,C292,southern
C295,C293,southern
C295,C294,northwestern
C295,C296,southwestern
C295,C297,western
C295,C298,eastern
C295,C299,northeastern
C295,C300,southeastern
C295,C301,western
C295,C302,northwestern
C295,C303,northwestern
C296,C258,southwestern
C296,C259,southwestern
C296,C260,southern
C296,C261,southern
C296,C262,southern
C296,C263,southeastern
C296,C264,western
C296,C265,southwestern
C296,C266,southeastern
C296,C277,southern
C296,C278,southern
C296,C279,southeastern
C296,C280,southeastern
C296,C281,southern
C296,C282,southeastern
C296,C283,southeastern
C296,C284,southeastern
C296,C285,southeastern
C296,C286,southern
C296,C287,southeastern
C296,C288,southern
C296,C289,southeastern
C296,C290,southern
C296,C291,southeastern
C296,C292,southern
C296,C293,southeastern
C296,C294,northern
C296,C295,northeastern
C296,C297,northwestern
C296,C298,eastern
C296,C299,northeastern
C296,C300,eastern
C296,C301,northwestern
C296,C302,northern
C296,C303,northwestern
C297,C258,southern
C297,C259,southern
C297,C260,southern
C297,C261,southern
C297,C262,southern
C297,C263,southeastern
C297,C264,southwestern
C297,C265,southwestern
C297,C266,southeastern
C297,C277,southern
C297,C278,southern
C297,C279,southeastern
C297,C280,southeastern
C297,C281,southeastern
C297,C282,southeastern
C297,C283,southeastern
C297,C284,southeastern
C297,C285,southeastern
C297,C286,southern
C297,C287,southeastern
C297,C288,southern
C297,C289,southeastern
C297,C290,southern
C297,C291,southeastern
C297,C292,southern
C297,C293,southeastern
C297,C294,northern
C297,C295,eastern
C297,C296,southeastern
C297,C298,eastern
C297,C299,eastern
C297,C300,southeastern
C297,C301,western
C297,C302,northern
C297,C303,northwestern
C298,C258,southwestern
C298,C259,southwestern
C298,C260,southwestern
C298,C261,southwestern
C298,C262,southwestern
C298,C263,southwestern
C298,C264,western
C298,C265,southwestern
C298,C266,southern
C298,C277,southern
C298,C278,southern
C298,C279,southeastern
C298,C280,southern
C298,C281,southern
C298,C282,southern
C298,C283,southeastern
C298,C284,southern
C298,C285,southern
C298,C286,southern
C298,C287,southern
C298,C288,southwestern
C298,C289,southeastern
C298,C290,southern
C298,C291,southeastern
C298,C292,southern
C298,C293,southwestern
C298,C294,northwestern
C298,C295,western
C298,C296,western
C298,C297,western
C298,C299,northeastern
C298,C300,southeastern
C298,C301,western
C298,C302,northwestern
C298,C303,northwestern
C299,C258,southwestern
C299,C259,southwestern
C299,C260,southwestern
C299,C261,southwestern
C299,C262,southwestern
C299,C263,southwestern
C299,C264,southwestern
C299,C265,southwestern
C299,C266,southern
C299,C277,southern
C299,C278,southwestern
C299,C279,southern
C299,C280,southern
C299,C281,southern
C299,C282,southern
C299,C283,southern
C299,C284,southern
C299,C285,southern
C299,C286,southern
C299,C287,southern
C299,C288,southwestern
C299,C289,southern
C299,C290,southwestern
C299,C291,southern
C299,C292,southern
C299,C293,southwestern
C299,C294,western
C299,C295,southwestern
C299,C296,southwestern
C299,C297,western
C299,C298,southwestern
C299,C300,southern
C299,C301,western
C299,C302,western
C299,C303,western
C300,C258,western
C300,C259,western
C300,C260,southwestern
C300,C261,western
C300,C262,western
C300,C263,western
C300,C264,western
C300,C265,western
C300,C266,southwestern
C300,C277,southern
C300,C278,southwestern
C300,C279,southeastern
C300,C280,southern
C300,C281,southern
C300,C282,southern
C300,C283,southeastern
C300,C284,southern
C300,C285,southern
C300,C286,southwestern
C300,C287,southern
C300,C288,southwestern
C300,C289,southeastern
C300,C290,southwestern
C300,C291,southeastern
C300,C292,southern
C300,C293,western
C300,C294,northwestern
C300,C295,northwestern
C300,C296,western
C300,C297,northwestern
C300,C298,northwestern
C300,C299,northern
C300,C301,western
C300,C302,northwestern
C300,C303,northwestern
C301,C258,southern
C301,C259,southern
C301,C260,southeastern
C301,C261,southeastern
C301,C262,southeastern
C301,C263,southeastern
C301,C264,southern
C301,C265,southern
C301,C266,southeastern
C301,C277,southern
C301,C278,southeastern
C301,C279,southeastern
C301,C280,southeastern
C301,C281,southeastern
C301,C282,southeastern
C301,C283,southeastern
C301,C284,southeastern
C301,C285,southeastern
C301,C286,southeastern
C301,C287,southeastern
C301,C288,southern
C301,C289,southeastern
C301,C290,southern
C301,C291,southeastern
C301,C292,southeastern
C301,C293,southeastern
C301,C294,northeastern
C301,C295,eastern
C301,C296,southeastern
C301,C297,eastern
C301,C298,eastern
C301,C299,eastern
C301,C300,eastern
C301,C302,northeastern
C301,C303,northern
C302,C258,southern
C302,C259,southern
C302,C260,southern
C302,C261,southern
C302,C262,southern
C302,C263,southern
C302,C264,southern
C302,C265,southern
C302,C266,southeastern
C302,C277,southern
C302,C278,southern
C302,C279,southeastern
C302,C280,southeastern
C302,C281,southern
C302,C282,southeastern
C302,C283,southeastern
C302,C284,southern
C302,C285,southeastern
C302,C286,southern
C302,C287,southern
C302,C288,southern
C302,C289,southeastern
C302,C290,southern
C302,C291,southeastern
C302,C292,southern
C302,C293,southeastern
C302,C294,southern
C302,C295,southeastern
C302,C296,southern
C302,C297,southern
C302,C298,southeastern
C302,C299,eastern
C302,C300,southeastern
C302,C301,southwestern
C302,C303,western
C303,C258,southern
C303,C259,southern
C303,C260,southern
C303,C261,southern
C303,C262,southeastern
C303,C263,southeastern
